epoch,train_loss,eval_loss,eval_top1,eval_auc,eval_f1,test_loss,test_top1,test_auc,test_f1
0,1.8817201852798462,1.8109,21.91,0.786,0.056,1.8138,21.18,0.79,0.049
1,0.9730357751250267,654.7879,10.42,0.496,0.033,656.4717,10.44,0.496,0.034
2,0.9476547464728355,585.8014,12.76,0.494,0.069,589.5304,12.77,0.491,0.069
3,0.5705974772572517,239.0397,12.66,0.451,0.067,236.2914,12.23,0.454,0.062
4,0.3747263364493847,2.4451,66.02,0.873,0.559,2.5168,64.72,0.867,0.555
5,0.2826539985835552,0.8937,70.3,0.961,0.661,0.8931,71.34,0.965,0.659
6,0.23813665378838778,0.3453,88.02,0.987,0.835,0.3449,88.24,0.987,0.836
7,0.2448418503627181,0.2274,91.63,0.995,0.88,0.2701,90.97,0.993,0.874
8,0.16929283132776618,0.545,83.25,0.973,0.769,0.5622,83.1,0.97,0.762
9,0.1406133146956563,0.2126,92.79,0.995,0.903,0.1953,92.68,0.996,0.905
10,0.13617048738524318,0.3512,89.48,0.993,0.84,0.4137,88.79,0.993,0.805
11,0.099719024496153,0.1633,94.26,0.997,0.923,0.1819,93.46,0.997,0.91
12,0.11224156944081187,1.1913,77.51,0.961,0.729,1.3239,76.25,0.957,0.712
13,0.11813126690685749,0.4734,82.47,0.986,0.81,0.5456,81.31,0.982,0.802
14,0.0909486438613385,0.1563,94.84,0.999,0.943,0.1566,94.31,0.999,0.932
15,0.06996379024349153,0.2564,88.61,0.997,0.893,0.2639,89.56,0.996,0.904
16,0.06550947134383023,0.3977,84.23,0.996,0.863,0.3757,84.03,0.996,0.862
17,0.06113032158464193,0.0731,97.27,0.999,0.966,0.0697,97.59,0.999,0.971
18,0.07263224967755377,0.3007,90.46,0.997,0.884,0.3222,90.65,0.997,0.865
19,0.06767904350999743,0.0728,98.05,1.0,0.979,0.0622,97.82,1.0,0.972
20,0.05046613502781838,0.7542,76.24,0.994,0.752,0.7932,75.62,0.993,0.742
21,0.05415282980538905,0.3132,90.85,0.996,0.889,0.2755,91.04,0.997,0.881
22,0.04854658339172602,0.0768,97.27,1.0,0.966,0.0898,96.88,0.999,0.959
23,0.04350678523769602,0.07,97.57,1.0,0.972,0.0682,97.74,1.0,0.973
24,0.038451489090221,0.1448,95.42,0.999,0.947,0.1599,94.08,0.998,0.934
25,0.034602101193740964,0.1639,94.45,0.999,0.905,0.1812,94.0,0.999,0.899
26,0.032878457743208855,0.0551,97.76,1.0,0.972,0.0568,98.13,1.0,0.974
27,0.02804092873702757,0.0831,97.27,1.0,0.965,0.0696,97.35,1.0,0.966
28,0.026785484107676893,0.0909,96.88,1.0,0.963,0.0744,97.43,1.0,0.962
29,0.030447825440205634,0.2227,91.72,0.999,0.932,0.1984,92.68,0.999,0.939
30,0.024031262029893696,0.1364,96.11,0.999,0.956,0.1139,96.73,0.999,0.96
31,0.02271189130260609,0.0884,97.08,0.999,0.967,0.1023,96.73,0.999,0.961
32,0.022466086549684405,0.0454,98.83,1.0,0.987,0.0316,98.91,1.0,0.986
33,0.01812205617898144,0.0491,98.64,1.0,0.985,0.0402,98.75,1.0,0.982
34,0.016396908729802817,0.037,98.83,1.0,0.988,0.0381,98.68,1.0,0.985
35,0.012935436883708462,0.047,98.44,1.0,0.982,0.0388,98.99,1.0,0.987
36,0.013171177270123735,0.0398,98.54,1.0,0.985,0.0346,98.91,1.0,0.986
37,0.013712313491851091,0.0539,98.44,1.0,0.982,0.0466,98.6,1.0,0.981
38,0.012141414830693975,0.0292,99.03,1.0,0.99,0.0261,99.14,1.0,0.989
39,0.010921642213361338,0.0357,98.83,1.0,0.988,0.0322,98.75,1.0,0.984
40,0.011412456136895344,0.0353,98.83,1.0,0.988,0.0348,98.83,1.0,0.985
41,0.00940002064453438,0.0375,98.83,1.0,0.988,0.0361,98.75,1.0,0.984
42,0.008757975185289979,0.0339,98.83,1.0,0.988,0.0322,98.75,1.0,0.984
43,0.010208785184659064,0.0343,98.93,1.0,0.989,0.0334,98.75,1.0,0.985
44,0.009119099384406582,0.0328,98.93,1.0,0.989,0.0332,98.83,1.0,0.986
45,0.009450081619434059,0.0318,98.93,1.0,0.989,0.0319,98.91,1.0,0.987
46,0.011260982690146193,0.0319,98.93,1.0,0.989,0.0312,98.83,1.0,0.986
47,0.009002496488392353,0.0326,98.93,1.0,0.989,0.032,98.83,1.0,0.985
48,0.009201763605233282,0.0332,98.93,1.0,0.989,0.0322,98.75,1.0,0.984
49,0.008615518367150798,0.0314,98.93,1.0,0.989,0.0307,98.83,1.0,0.985
