epoch,train_loss,eval_loss,eval_top1,eval_auc,eval_f1,test_loss,test_top1,test_auc,test_f1
0,1.2140803119187713,0.8738,67.02,0.943,0.652,1.1516,62.24,0.882,0.535
1,0.4760164368537165,0.9355,68.69,0.974,0.674,1.7733,53.14,0.899,0.47
2,0.2605399486732312,0.5993,81.6,0.986,0.806,0.8082,75.66,0.964,0.681
3,0.1973887593034775,0.2637,91.28,0.996,0.911,0.836,75.64,0.972,0.712
4,0.1399760412512928,0.1815,93.85,0.998,0.937,0.7298,80.41,0.954,0.738
5,0.12000556108558477,0.1566,94.88,0.998,0.948,0.4189,87.31,0.982,0.81
6,0.09590048144661611,0.2349,91.64,0.997,0.919,0.5487,81.8,0.979,0.771
7,0.09013422570561849,0.364,89.31,0.996,0.892,1.3439,75.56,0.961,0.718
8,0.07686492940244068,0.1443,95.17,0.999,0.953,0.4502,87.62,0.985,0.831
9,0.07004345223093973,0.0996,96.86,0.999,0.968,0.5479,86.66,0.989,0.853
10,0.0620577191186261,0.4498,88.37,0.995,0.884,0.8909,84.7,0.965,0.77
11,0.06270849125920444,0.0885,97.1,0.999,0.971,0.4078,90.48,0.979,0.853
12,0.055999291620107104,0.1182,96.38,0.999,0.964,0.811,84.7,0.979,0.796
13,0.04930999919131238,0.1025,96.86,0.999,0.968,0.655,84.05,0.974,0.8
14,0.04687277576135051,0.1395,95.72,0.999,0.958,0.6862,84.34,0.971,0.788
15,0.04499956635644786,0.1293,95.78,0.999,0.957,0.5405,87.81,0.977,0.822
16,0.04007197291954123,0.0787,97.51,0.999,0.974,0.7827,83.63,0.98,0.8
17,0.038823686238031126,0.1616,94.93,0.999,0.951,0.3055,91.35,0.99,0.887
18,0.0386442552991612,0.0827,97.41,0.999,0.974,0.539,87.04,0.981,0.813
19,0.03526684740144345,0.1451,95.77,0.999,0.958,0.8214,83.82,0.974,0.785
20,0.031546948302376976,0.048,98.54,1.0,0.985,0.5105,89.63,0.987,0.863
21,0.029332893546737435,0.0743,97.64,0.999,0.976,0.729,87.92,0.961,0.816
22,0.02587200957266981,0.0735,97.76,1.0,0.977,1.0469,80.42,0.974,0.777
23,0.024218518959565297,0.0563,98.27,1.0,0.983,0.4914,88.89,0.983,0.83
24,0.023847661638719205,0.0419,98.75,1.0,0.987,0.5021,90.59,0.986,0.862
25,0.01976192969908958,0.0489,98.45,1.0,0.984,0.5867,87.69,0.978,0.823
26,0.017269771816509384,0.0526,98.39,1.0,0.984,0.662,85.22,0.977,0.802
27,0.016353022938053453,0.0607,98.34,1.0,0.983,0.4809,89.19,0.99,0.851
28,0.013342653012310413,0.0755,97.88,1.0,0.979,0.4687,89.91,0.987,0.854
29,0.012925792263493637,0.0528,98.53,1.0,0.985,0.5571,90.7,0.984,0.865
30,0.011428884315674985,0.0398,98.8,1.0,0.988,0.5272,90.16,0.985,0.855
31,0.009017371629301366,0.0417,98.83,1.0,0.988,0.425,91.62,0.987,0.877
32,0.007827835776726298,0.0381,98.87,1.0,0.989,0.6189,87.99,0.983,0.84
33,0.005312048137441652,0.0353,99.02,1.0,0.99,0.6829,86.53,0.985,0.831
34,0.004617008864612563,0.0325,99.03,1.0,0.99,0.4826,90.32,0.987,0.87
35,0.003437507628900496,0.0301,99.15,1.0,0.991,0.5911,88.33,0.987,0.849
36,0.0030788382945922755,0.0326,99.11,1.0,0.991,0.5689,88.51,0.984,0.846
37,0.0029805775641673997,0.0315,99.09,1.0,0.991,0.6433,88.02,0.982,0.84
38,0.0020155413109662285,0.0308,99.14,1.0,0.991,0.5549,89.28,0.987,0.86
39,0.0016046883805411263,0.0278,99.22,1.0,0.992,0.5351,89.86,0.987,0.864
40,0.0014288759136098473,0.0284,99.23,1.0,0.992,0.5152,89.23,0.988,0.854
41,0.001353010159706877,0.0273,99.27,1.0,0.993,0.5695,89.22,0.986,0.857
42,0.00104722622648469,0.0266,99.3,1.0,0.993,0.5633,89.14,0.985,0.853
43,0.0009595323954859088,0.0267,99.3,1.0,0.993,0.5607,89.33,0.986,0.857
44,0.0009069050375145182,0.027,99.28,1.0,0.993,0.5772,89.09,0.986,0.853
45,0.0008073226451927189,0.0271,99.28,1.0,0.993,0.5779,88.98,0.986,0.852
46,0.0008735391561703015,0.0272,99.28,1.0,0.993,0.5689,89.09,0.987,0.853
47,0.000838254631820759,0.027,99.3,1.0,0.993,0.5649,89.09,0.986,0.854
48,0.0008554316499674406,0.0268,99.28,1.0,0.993,0.5873,88.84,0.986,0.853
49,0.0008028220655697007,0.0274,99.28,1.0,0.993,0.5906,88.9,0.986,0.853
