epoch,train_loss,eval_loss,eval_top1,eval_auc,eval_f1,test_loss,test_top1,test_auc,test_f1
57,0.05024103294400608,7.6467,40.48,0.763,0.321,7.4919,36.43,0.759,0.272
58,0.03187951483928105,3.6821,48.81,0.777,0.477,3.883,48.21,0.779,0.473
59,0.029082014115855974,10.0687,34.13,0.721,0.25,10.2729,30.71,0.726,0.201
60,0.02769278997884077,8.3822,31.35,0.725,0.225,8.7873,27.14,0.684,0.179
61,0.024481174645616728,0.486,87.7,0.977,0.875,0.3427,87.86,0.986,0.877
62,0.021122014643076586,0.4063,86.51,0.978,0.863,0.6046,84.29,0.971,0.839
63,0.021759838632801,0.5579,81.35,0.976,0.815,0.6498,81.43,0.965,0.816
64,0.022947647170547175,0.2609,91.67,0.99,0.916,0.3011,92.86,0.988,0.928
65,0.022279455381281236,0.125,96.43,0.997,0.964,0.2098,93.57,0.993,0.936
66,0.02237528206451851,0.1281,96.43,0.996,0.964,0.1499,95.0,0.995,0.95
67,0.02313571943737128,0.1365,96.03,0.997,0.96,0.1612,95.0,0.995,0.95
68,0.02155873557443128,0.0997,96.83,0.998,0.968,0.1309,96.43,0.996,0.964
69,0.023158217835075715,0.0966,96.83,0.998,0.968,0.1283,95.36,0.996,0.954
